dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,count_lagged_week
2011-01-14,1,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36,187.0
2011-01-14,1,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27,123.0
2011-01-15,1,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,28,95.0
2011-01-15,1,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20,51.0
2011-01-15,1,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12,39.0
2011-01-15,1,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,8,36.0
2011-01-15,1,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,5,15.0
2011-01-15,1,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1,25.0
2011-01-15,1,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3,16.0
2011-01-15,1,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10,16.0
2011-01-15,1,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23,7.0
2011-01-15,1,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33,1.0
2011-01-15,1,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59,5.0
2011-01-15,1,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72,2.0
2011-01-15,1,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89,9.0
2011-01-15,1,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101,15.0
2011-01-15,1,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118,20.0
2011-01-15,1,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129,61.0
2011-01-15,1,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128,62.0
2011-01-15,1,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83,98.0
2011-01-15,1,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84,102.0
2011-01-15,1,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74,95.0
2011-01-15,1,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41,74.0
2011-01-15,1,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57,76.0
2011-01-15,1,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26,69.0
2011-01-15,1,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44,55.0
2011-01-16,1,1,0,0,0,0,1,0.26,0.303,0.56,0.0,39,30.0
2011-01-16,1,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23,28.0
2011-01-16,1,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16,37.0
2011-01-16,1,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,15,34.0
2011-01-16,1,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1,22.0
2011-01-16,1,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2,25.0
2011-01-16,1,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1,12.0
2011-01-16,1,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3,11.0
2011-01-16,1,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18,4.0
2011-01-16,1,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32,1.0
2011-01-16,1,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79,1.0
2011-01-16,1,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93,1.0
2011-01-16,1,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104,6.0
2011-01-16,1,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118,10.0
2011-01-16,1,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91,19.0
2011-01-16,1,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113,49.0
2011-01-16,1,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99,49.0
2011-01-16,1,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105,83.0
2011-01-16,1,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67,75.0
2011-01-16,1,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61,72.0
2011-01-16,1,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57,82.0
2011-01-16,1,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28,92.0
2011-01-16,1,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21,62.0
2011-01-16,1,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18,48.0
2011-01-17,1,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17,41.0
2011-01-17,1,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16,38.0
2011-01-17,1,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8,20.0
2011-01-17,1,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2,15.0
2011-01-17,1,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3,6.0
2011-01-17,1,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1,5.0
2011-01-17,1,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5,1.0
2011-01-17,1,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13,3.0
2011-01-17,1,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33,1.0
2011-01-17,1,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47,3.0
2011-01-17,1,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57,3.0
2011-01-17,1,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64,31.0
2011-01-17,1,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80,77.0
2011-01-17,1,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93,188.0
2011-01-17,1,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86,94.0
2011-01-17,1,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93,31.0
2011-01-17,1,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82,30.0
2011-01-17,1,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71,52.0
2011-01-17,1,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92,54.0
2011-01-17,1,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60,47.0
2011-01-17,1,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33,45.0
2011-01-17,1,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27,74.0
2011-01-17,1,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13,178.0
2011-01-17,1,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4,155.0
2011-01-18,1,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3,95.0
2011-01-18,1,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22,74.0
2011-01-18,1,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28,38.0
2011-01-18,1,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35,24.0
2011-01-18,1,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61,18.0
2011-01-18,1,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125,12.0
2011-01-18,1,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133,3.0
2011-01-18,1,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99,3.0
2011-01-18,1,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83,6.0
2011-01-18,1,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41,27.0
2011-01-18,1,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33,99.0
2011-01-18,1,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20,217.0
2011-01-19,1,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3,130.0
2011-01-19,1,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7,54.0
2011-01-19,1,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3,35.0
2011-01-19,1,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2,57.0
2011-01-19,1,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7,52.0
2011-01-19,1,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32,63.0
2011-01-19,1,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90,47.0
2011-01-19,1,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197,76.0
2011-01-19,1,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109,136.0
2011-01-19,1,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47,95.0
2011-01-19,1,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52,51.0
2011-01-19,1,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70,32.0
2011-01-19,1,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78,20.0
2011-01-19,1,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75,29.0
2011-01-19,1,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82,19.0
2011-01-19,1,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104,7.0
2011-01-19,1,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197,6.0
2011-01-19,1,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161,1.0
2011-01-19,1,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112,5.0
2011-01-19,1,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76,16.0
2011-01-19,1,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59,54.0
2011-01-19,1,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59,128.0
2011-01-19,1,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28,81.0
2011-01-20,1,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13,39.0
2011-01-20,1,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5,35.0
2011-01-20,1,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2,55.0
2011-01-20,1,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1,49.0
2011-01-20,1,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1,44.0
2011-01-20,1,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6,49.0
2011-01-20,1,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35,68.0
2011-01-20,1,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101,139.0
2011-01-20,1,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249,137.0
2011-01-20,1,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143,83.0
2011-01-20,1,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57,56.0
2011-01-20,1,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68,57.0
2011-01-20,1,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84,33.0
2011-01-20,1,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98,20.0
2011-01-20,1,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81,7.0
2011-01-20,1,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70,2.0
2011-01-20,1,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91,2.0
2011-01-20,1,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215,3.0
2011-01-20,1,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185,4.0
2011-01-20,1,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152,3.0
2011-01-20,1,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126,28.0
2011-01-20,1,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57,72.0
2011-01-20,1,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56,202.0
2011-01-20,1,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31,139.0
2011-01-21,1,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21,38.0
2011-01-21,1,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6,37.0
2011-01-21,1,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2,52.0
2011-01-21,1,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1,83.0
2011-01-21,1,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1,42.0
2011-01-21,1,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5,60.0
2011-01-21,1,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27,78.0
2011-01-21,1,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68,162.0
2011-01-21,1,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217,144.0
2011-01-21,1,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166,99.0
2011-01-21,1,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63,64.0
2011-01-21,1,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59,40.0
2011-01-21,1,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78,30.0
2011-01-21,1,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73,15.0
2011-01-21,1,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62,14.0
2011-01-21,1,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65,5.0
2011-01-21,1,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97,1.0
2011-01-21,1,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161,1.0
2011-01-21,1,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120,8.0
2011-01-21,1,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96,17.0
2011-01-21,1,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53,70.0
2011-01-21,1,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41,158.0
2011-01-21,1,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34,117.0
2011-01-21,1,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27,44.0
2011-01-22,1,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13,53.0
2011-01-22,1,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12,61.0
2011-01-22,1,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11,77.0
2011-01-22,1,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7,64.0
2011-01-22,1,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3,68.0
2011-01-22,1,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2,90.0
2011-01-22,1,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8,159.0
2011-01-22,1,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27,139.0
2011-01-22,1,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40,92.0
2011-01-22,1,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53,68.0
2011-01-22,1,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63,52.0
2011-01-22,1,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70,36.0
2011-01-22,1,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84,27.0
2011-01-22,1,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75,28.0
2011-01-22,1,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103,20.0
2011-01-22,1,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83,12.0
2011-01-22,1,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67,8.0
2011-01-22,1,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54,5.0
2011-01-22,1,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59,1.0
2011-01-22,1,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45,3.0
2011-01-22,1,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39,10.0
2011-01-22,1,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30,23.0
2011-01-22,1,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33,33.0
2011-01-23,1,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22,59.0
2011-01-23,1,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13,72.0
2011-01-23,1,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18,89.0
2011-01-23,1,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5,101.0
2011-01-23,1,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3,118.0
2011-01-23,1,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1,129.0
2011-01-23,1,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2,128.0
2011-01-23,1,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19,83.0
2011-01-23,1,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28,84.0
2011-01-23,1,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58,74.0
2011-01-23,1,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99,41.0
2011-01-23,1,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116,57.0
2011-01-23,1,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87,26.0
2011-01-23,1,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110,44.0
2011-01-23,1,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77,39.0
2011-01-23,1,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65,23.0
2011-01-23,1,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55,16.0
2011-01-23,1,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49,15.0
2011-01-23,1,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50,1.0
2011-01-23,1,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35,2.0
2011-01-23,1,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25,1.0
2011-01-23,1,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28,3.0
2011-01-23,1,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21,18.0
2011-01-24,1,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7,32.0
2011-01-24,1,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1,79.0
2011-01-24,1,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1,93.0
2011-01-24,1,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1,104.0
2011-01-24,1,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5,118.0
2011-01-24,1,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15,91.0
2011-01-24,1,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84,113.0
2011-01-24,1,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177,99.0
2011-01-24,1,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102,105.0
2011-01-24,1,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40,67.0
2011-01-24,1,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46,61.0
2011-01-24,1,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63,57.0
2011-01-24,1,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60,28.0
2011-01-24,1,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45,21.0
2011-01-24,1,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57,18.0
2011-01-24,1,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70,17.0
2011-01-24,1,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184,16.0
2011-01-24,1,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153,8.0
2011-01-24,1,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106,2.0
2011-01-24,1,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81,3.0
2011-01-24,1,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59,1.0
2011-01-24,1,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35,5.0
2011-01-24,1,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24,13.0
2011-01-25,1,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9,33.0
2011-01-25,1,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5,47.0
2011-01-25,1,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2,57.0
2011-01-25,1,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1,64.0
2011-01-25,1,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9,80.0
2011-01-25,1,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36,93.0
2011-01-25,1,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108,86.0
2011-01-25,1,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238,93.0
2011-01-25,1,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144,82.0
2011-01-25,1,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55,71.0
2011-01-25,1,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61,92.0
2011-01-25,1,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106,60.0
2011-01-25,1,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93,33.0
2011-01-25,1,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68,27.0
2011-01-25,1,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84,13.0
2011-01-25,1,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116,4.0
2011-01-25,1,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222,3.0
2011-01-25,1,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225,22.0
2011-01-25,1,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146,28.0
2011-01-25,1,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119,35.0
2011-01-25,1,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45,61.0
2011-01-25,1,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53,125.0
2011-01-25,1,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40,133.0
2011-01-26,1,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17,99.0
2011-01-26,1,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5,83.0
2011-01-26,1,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10,41.0
2011-01-26,1,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1,33.0
2011-01-26,1,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8,20.0
2011-01-26,1,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30,3.0
2011-01-26,1,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72,7.0
2011-01-26,1,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58,3.0
2011-01-26,1,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28,2.0
2011-01-26,1,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41,7.0
2011-01-26,1,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48,32.0
2011-01-26,1,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47,90.0
2011-01-26,1,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36,197.0
2011-01-26,1,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43,109.0
2011-01-26,1,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36,47.0
2011-01-26,1,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26,52.0
2011-01-27,1,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24,70.0
2011-01-27,1,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84,78.0
2011-01-27,1,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104,75.0
2011-01-27,1,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79,82.0
2011-01-27,1,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59,104.0
2011-01-27,1,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38,197.0
2011-01-27,1,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27,161.0
2011-01-27,1,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16,112.0
2011-01-28,1,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9,76.0
2011-01-28,1,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3,59.0
2011-01-28,1,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2,59.0
2011-01-28,1,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,28.0
2011-01-28,1,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4,13.0
2011-01-28,1,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16,5.0
2011-01-28,1,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60,2.0
2011-01-28,1,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157,1.0
2011-01-28,1,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101,1.0
2011-01-28,1,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49,6.0
2011-01-28,1,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30,35.0
2011-01-28,1,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29,101.0
2011-01-28,1,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31,249.0
2011-01-28,1,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38,143.0
2011-01-28,1,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41,57.0
2011-01-28,1,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80,68.0
2011-01-28,1,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149,84.0
2011-01-28,1,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109,98.0
2011-01-28,1,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89,81.0
2011-01-28,1,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62,70.0
2011-01-28,1,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58,91.0
2011-01-28,1,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26,215.0
2011-01-28,1,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23,185.0
2011-01-29,1,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28,152.0
2011-01-29,1,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20,126.0
2011-01-29,1,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15,57.0
2011-01-29,1,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8,56.0
2011-01-29,1,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3,31.0
2011-01-29,1,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2,21.0
2011-01-29,1,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5,6.0
2011-01-29,1,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34,2.0
2011-01-29,1,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34,1.0
2011-01-29,1,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55,1.0
2011-01-29,1,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64,5.0
2011-01-29,1,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78,27.0
2011-01-29,1,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65,68.0
2011-01-29,1,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99,217.0
2011-01-29,1,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120,166.0
2011-01-29,1,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107,63.0
